DatumExport;BrinVest;EsisIdentificatienummer;Vormingsgebied;Toets;Toetsversie;Schooljaar;Afnamedatum;Leerjaar;Afnamemoment;DL;Ruwescore;Vaardigheidsscore;DLE;AE;IV;Norm
03-04-2013;13NU00;135947439;Spelling;CITO Spelling;LOVS M4 - Start + Vervolg 2;2012-2013;22-01-2013;5;M4;25;31;116;13;C;IV;
03-04-2013;13NU00;135947439;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;24-01-2013;5;;25;4;;20;;;
03-04-2013;13NU00;135947439;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M4 - Kaart 1*;2012-2013;17-01-2013;5;M4;25;65;57;16;C;III;
03-04-2013;13NU00;135947439;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M4 - Kaart 1+2+3;2012-2013;17-01-2013;5;M4;25;150;50;14;C;III;
03-04-2013;13NU00;135947439;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M4 - Kaart 2*;2012-2013;17-01-2013;5;M4;25;56;55;16;B;III;
03-04-2013;13NU00;135947439;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M4 - Kaart 3*;2012-2013;17-01-2013;5;M4;25;29;34;12;C;IV;
03-04-2013;13NU00;135947441;Overig;CITO Woordenschattoets;LOVS M3 - Totaal;2012-2013;29-01-2013;3;M3;5;50;93;51;A;I;
03-04-2013;13NU00;135947441;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M3 - Totaal;2012-2013;23-01-2013;3;M3;5;46;47;15;A+;I;
03-04-2013;13NU00;135947441;Spelling;CITO Spelling;LOVS M3 - Start + Vervolg 2;2012-2013;23-01-2013;3;M3;5;45;110;8;B;II;
03-04-2013;13NU00;135947441;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;15-01-2013;3;;5;1;;5;;;
03-04-2013;13NU00;135947441;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1*;2012-2013;15-01-2013;3;M3;5;35;30;8;B;II;
03-04-2013;13NU00;135947441;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1+2;2012-2013;15-01-2013;3;M3;5;49;23;6;B;II;
03-04-2013;13NU00;135947441;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 2*;2012-2013;15-01-2013;3;M3;5;14;14;;C;III;
03-04-2013;13NU00;135947443;Overig;CITO Woordenschattoets;LOVS M3 - Totaal;2012-2013;29-01-2013;3;M3;5;49;70;32;A;I;
03-04-2013;13NU00;135947443;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M3 - Totaal;2012-2013;23-01-2013;3;M3;5;15;1;;E;V;
03-04-2013;13NU00;135947443;Spelling;CITO Spelling;LOVS M3 - Start + Vervolg 1;2012-2013;23-01-2013;3;M3;5;35;99;;D;V;
03-04-2013;13NU00;135947443;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;15-01-2013;3;;5;0;;;E;;
03-04-2013;13NU00;135947443;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1*;2012-2013;15-01-2013;3;M3;5;11;10;;E;V;
03-04-2013;13NU00;135947443;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1+2;2012-2013;15-01-2013;3;M3;5;15;7;;E;V;
03-04-2013;13NU00;135947443;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 2*;2012-2013;15-01-2013;3;M3;5;4;4;;E;V;
03-04-2013;13NU00;135947449;Overig;CITO Woordenschattoets;LOVS M3 - Totaal;2012-2013;29-01-2013;3;M3;5;46;46;9;B;II;
03-04-2013;13NU00;135947449;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M3 - Totaal;2012-2013;23-01-2013;3;M3;5;41;34;10;B;II;
03-04-2013;13NU00;135947449;Spelling;CITO Spelling;LOVS M3 - Start + Vervolg 2;2012-2013;23-01-2013;3;M3;5;43;108;6;B;III;
03-04-2013;13NU00;135947449;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;15-01-2013;3;;5;1;;5;;;
03-04-2013;13NU00;135947449;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1*;2012-2013;15-01-2013;3;M3;5;19;17;;D;IV;
03-04-2013;13NU00;135947449;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1+2;2012-2013;15-01-2013;3;M3;5;30;14;;C;IV;
03-04-2013;13NU00;135947449;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 2*;2012-2013;15-01-2013;3;M3;5;11;11;;C;IV;
03-04-2013;13NU00;135947453;Begr. lezen;CITO Begrijpend lezen;LOVS M7 - Start + Vervolg 2;2012-2013;22-01-2013;7;M7;45;37;41;42;C;III;
03-04-2013;13NU00;135947453;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M7 - Totaal;2012-2013;24-01-2013;7;M7;45;59;95;44;C;III;
03-04-2013;13NU00;135947453;Spelling;CITO Spelling;LOVS M7 - Start + Vervolg 2;2012-2013;22-01-2013;7;M7;45;53;143;;A;II;
03-04-2013;13NU00;135947453;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;04-02-2013;7;;46;11;;55;;;
03-04-2013;13NU00;135947453;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M7 - Kaart 3;2012-2013;22-01-2013;7;M7;45;98;104;;A;I;
03-04-2013;13NU00;135947456;Overig;CITO Rekenen voor kleuters;LOVS M2 - Getalbegrip;2012-2013;31-01-2013;2;M2;-5;16;;;;;
03-04-2013;13NU00;135947456;Overig;CITO Rekenen voor kleuters;LOVS M2 - Meetkunde;2012-2013;31-01-2013;2;M2;-5;12;;;;;
03-04-2013;13NU00;135947456;Overig;CITO Rekenen voor kleuters;LOVS M2 - Meten;2012-2013;31-01-2013;2;M2;-5;13;;;;;
03-04-2013;13NU00;135947456;Overig;CITO Rekenen voor kleuters;LOVS M2 - Totaal;2012-2013;31-01-2013;2;M2;-5;41;92;;A;I;
03-04-2013;13NU00;135947456;Overig;CITO Taal voor kleuters;LOVS M2 - Auditieve synthese;2012-2013;31-01-2013;2;M2;-5;8;;;;;
03-04-2013;13NU00;135947456;Overig;CITO Taal voor kleuters;LOVS M2 - Eerste en laatste woord horen;2012-2013;31-01-2013;2;M2;-5;6;;;;;
03-04-2013;13NU00;135947456;Overig;CITO Taal voor kleuters;LOVS M2 - Klank en rijm;2012-2013;31-01-2013;2;M2;-5;8;;;;;
03-04-2013;13NU00;135947456;Overig;CITO Taal voor kleuters;LOVS M2 - Kritisch luisteren;2012-2013;31-01-2013;2;M2;-5;14;;;;;
03-04-2013;13NU00;135947456;Overig;CITO Taal voor kleuters;LOVS M2 - Passieve woordenschat;2012-2013;31-01-2013;2;M2;-5;15;;;;;
03-04-2013;13NU00;135947456;Overig;CITO Taal voor kleuters;LOVS M2 - Schriftori‰ntatie;2012-2013;31-01-2013;2;M2;-5;8;;;;;
03-04-2013;13NU00;135947456;Overig;CITO Taal voor kleuters;LOVS M2 - Totaal;2012-2013;31-01-2013;2;M2;-5;59;92;;A;I;
03-04-2013;13NU00;135947458;Overig;CITO Woordenschattoets;LOVS M3 - Totaal;2012-2013;29-01-2013;3;M3;5;40;27;;D;V;
03-04-2013;13NU00;135947458;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M3 - Totaal;2012-2013;23-01-2013;3;M3;5;33;23;;C;III;
03-04-2013;13NU00;135947458;Spelling;CITO Spelling;LOVS M3 - Start + Vervolg 2;2012-2013;23-01-2013;3;M3;5;25;99;;D;V;
03-04-2013;13NU00;135947458;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;15-01-2013;3;;5;0;;;E;;
03-04-2013;13NU00;135947458;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1*;2012-2013;15-01-2013;3;M3;5;21;18;;C;IV;
03-04-2013;13NU00;135947458;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1+2;2012-2013;15-01-2013;3;M3;5;31;14;;C;IV;
03-04-2013;13NU00;135947458;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 2*;2012-2013;15-01-2013;3;M3;5;10;10;;C;IV;
03-04-2013;13NU00;135947462;Overig;CITO Woordenschattoets;LOVS M3 - Totaal;2012-2013;29-01-2013;3;M3;5;40;27;;D;V;
03-04-2013;13NU00;135947462;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M3 - Totaal;2012-2013;23-01-2013;3;M3;5;43;38;11;A;II;
03-04-2013;13NU00;135947462;Spelling;CITO Spelling;LOVS M3 - Start + Vervolg 2;2012-2013;23-01-2013;3;M3;5;48;115;12;A;I;
03-04-2013;13NU00;135947462;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;15-01-2013;3;;5;2;;10;;;
03-04-2013;13NU00;135947462;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1*;2012-2013;15-01-2013;3;M3;5;62;54;15;A;I;
03-04-2013;13NU00;135947462;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1+2;2012-2013;15-01-2013;3;M3;5;99;46;13;A;I;
03-04-2013;13NU00;135947462;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 2*;2012-2013;15-01-2013;3;M3;5;37;36;10;A;I;
03-04-2013;13NU00;135947464;Overig;CITO Woordenschattoets;LOVS M3 - Totaal;2012-2013;29-01-2013;3;M3;5;46;46;9;B;II;
03-04-2013;13NU00;135947464;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M3 - Totaal;2012-2013;23-01-2013;3;M3;5;37;28;6;B;III;
03-04-2013;13NU00;135947464;Spelling;CITO Spelling;LOVS M3 - Start + Vervolg 2;2012-2013;23-01-2013;3;M3;5;46;111;9;B;II;
03-04-2013;13NU00;135947464;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;15-01-2013;3;;5;2;;10;;;
03-04-2013;13NU00;135947464;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1*;2012-2013;15-01-2013;3;M3;5;42;37;10;A;II;
03-04-2013;13NU00;135947464;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1+2;2012-2013;15-01-2013;3;M3;5;59;27;7;B;II;
03-04-2013;13NU00;135947464;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 2*;2012-2013;15-01-2013;3;M3;5;17;17;;B;II;
03-04-2013;13NU00;135947466;Overig;CITO Woordenschattoets;LOVS M3 - Totaal;2012-2013;29-01-2013;3;M3;5;48;59;20;A;I;
03-04-2013;13NU00;135947466;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M3 - Totaal;2012-2013;23-01-2013;3;M3;5;47;50;17;A+;I;
03-04-2013;13NU00;135947466;Spelling;CITO Spelling;LOVS M3 - Start + Vervolg 2;2012-2013;23-01-2013;3;M3;5;38;105;;C;IV;
03-04-2013;13NU00;135947466;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;15-01-2013;3;;5;1;;5;;;
03-04-2013;13NU00;135947466;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1*;2012-2013;15-01-2013;3;M3;5;23;20;5;C;IV;
03-04-2013;13NU00;135947466;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1+2;2012-2013;15-01-2013;3;M3;5;34;16;;C;IV;
03-04-2013;13NU00;135947466;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 2*;2012-2013;15-01-2013;3;M3;5;11;11;;C;IV;
03-04-2013;13NU00;135947470;Overig;CITO Woordenschattoets;LOVS M3 - Totaal;2012-2013;29-01-2013;3;M3;5;48;59;20;A;I;
03-04-2013;13NU00;135947470;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M3 - Totaal;2012-2013;23-01-2013;3;M3;5;43;38;11;A;II;
03-04-2013;13NU00;135947470;Spelling;CITO Spelling;LOVS M3 - Start + Vervolg 2;2012-2013;23-01-2013;3;M3;5;42;107;5;B;III;
03-04-2013;13NU00;135947470;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;15-01-2013;3;;5;1;;5;;;
03-04-2013;13NU00;135947470;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1*;2012-2013;15-01-2013;3;M3;5;19;17;;D;IV;
03-04-2013;13NU00;135947470;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1+2;2012-2013;15-01-2013;3;M3;5;30;14;;C;IV;
03-04-2013;13NU00;135947470;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 2*;2012-2013;15-01-2013;3;M3;5;11;11;;C;IV;
03-04-2013;13NU00;135947472;Overig;CITO Woordenschattoets;LOVS M3 - Totaal;2012-2013;29-01-2013;3;M3;5;42;32;;C;IV;
03-04-2013;13NU00;135947472;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M3 - Totaal;2012-2013;23-01-2013;3;M3;5;31;20;;C;IV;
03-04-2013;13NU00;135947472;Spelling;CITO Spelling;LOVS M3 - Start + Vervolg 2;2012-2013;23-01-2013;3;M3;5;42;107;5;B;III;
03-04-2013;13NU00;135947472;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;15-01-2013;3;;5;0;;;E;;
03-04-2013;13NU00;135947472;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1*;2012-2013;15-01-2013;3;M3;5;26;23;6;C;III;
03-04-2013;13NU00;135947472;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1+2;2012-2013;15-01-2013;3;M3;5;36;17;;C;III;
03-04-2013;13NU00;135947472;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 2*;2012-2013;15-01-2013;3;M3;5;10;10;;C;IV;
03-04-2013;13NU00;135947474;Overig;CITO Woordenschattoets;LOVS M3 - Totaal;2012-2013;29-01-2013;3;M3;5;47;51;14;A;II;
03-04-2013;13NU00;135947474;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M3 - Totaal;2012-2013;23-01-2013;3;M3;5;45;43;13;A;I;
03-04-2013;13NU00;135947474;Spelling;CITO Spelling;LOVS M3 - Start + Vervolg 2;2012-2013;23-01-2013;3;M3;5;49;118;14;A;I;
03-04-2013;13NU00;135947474;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;15-01-2013;3;;5;1;;5;;;
03-04-2013;13NU00;135947474;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1*;2012-2013;15-01-2013;3;M3;5;26;23;6;C;III;
03-04-2013;13NU00;135947474;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1+2;2012-2013;15-01-2013;3;M3;5;42;19;5;C;III;
03-04-2013;13NU00;135947474;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 2*;2012-2013;15-01-2013;3;M3;5;16;16;;B;III;
03-04-2013;13NU00;135947476;Begr. lezen;CITO Begrijpend lezen;LOVS M6 - Start + Vervolg 1;2012-2013;23-01-2013;6;M6;35;25;18;23;D;V;
03-04-2013;13NU00;135947476;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M6 - Totaal;2012-2013;22-01-2013;6;M6;35;63;83;35;B;III;
03-04-2013;13NU00;135947476;Spelling;CITO Spelling;LOVS M6 - Start + Vervolg 2;2012-2013;22-01-2013;6;M6;35;39;129;29;C;IV;
03-04-2013;13NU00;135947476;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;20-01-2013;6;;35;7;;35;;;
03-04-2013;13NU00;135947476;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M6 - Kaart 1*;2012-2013;17-01-2013;6;M6;35;77;67;21;D;V;
03-04-2013;13NU00;135947476;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M6 - Kaart 1+2+3;2012-2013;17-01-2013;6;M6;35;191;63;19;D;V;
03-04-2013;13NU00;135947476;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M6 - Kaart 2*;2012-2013;17-01-2013;6;M6;35;67;66;21;D;V;
03-04-2013;13NU00;135947476;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M6 - Kaart 3;2012-2013;17-01-2013;6;M6;35;47;55;17;E;V;
03-04-2013;13NU00;135947478;Overig;CITO Rekenen voor kleuters;LOVS M2 - Getalbegrip;2012-2013;31-01-2013;2;M2;-5;20;;;;;
03-04-2013;13NU00;135947478;Overig;CITO Rekenen voor kleuters;LOVS M2 - Meetkunde;2012-2013;31-01-2013;2;M2;-5;11;;;;;
03-04-2013;13NU00;135947478;Overig;CITO Rekenen voor kleuters;LOVS M2 - Meten;2012-2013;31-01-2013;2;M2;-5;11;;;;;
03-04-2013;13NU00;135947478;Overig;CITO Rekenen voor kleuters;LOVS M2 - Totaal;2012-2013;31-01-2013;2;M2;-5;42;94;;A;I;
03-04-2013;13NU00;135947478;Overig;CITO Taal voor kleuters;LOVS M2 - Auditieve synthese;2012-2013;23-01-2013;2;M2;-5;8;;;;;
03-04-2013;13NU00;135947478;Overig;CITO Taal voor kleuters;LOVS M2 - Eerste en laatste woord horen;2012-2013;23-01-2013;2;M2;-5;6;;;;;
03-04-2013;13NU00;135947478;Overig;CITO Taal voor kleuters;LOVS M2 - Klank en rijm;2012-2013;23-01-2013;2;M2;-5;8;;;;;
03-04-2013;13NU00;135947478;Overig;CITO Taal voor kleuters;LOVS M2 - Kritisch luisteren;2012-2013;23-01-2013;2;M2;-5;14;;;;;
03-04-2013;13NU00;135947478;Overig;CITO Taal voor kleuters;LOVS M2 - Passieve woordenschat;2012-2013;23-01-2013;2;M2;-5;13;;;;;
03-04-2013;13NU00;135947478;Overig;CITO Taal voor kleuters;LOVS M2 - Schriftori‰ntatie;2012-2013;23-01-2013;2;M2;-5;8;;;;;
03-04-2013;13NU00;135947478;Overig;CITO Taal voor kleuters;LOVS M2 - Totaal;2012-2013;23-01-2013;2;M2;-5;57;80;;A;I;
03-04-2013;13NU00;135947480;Overig;CITO Woordenschattoets;LOVS M3 - Totaal;2012-2013;29-01-2013;3;M3;5;48;59;20;A;I;
03-04-2013;13NU00;135947480;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M3 - Totaal;2012-2013;23-01-2013;3;M3;5;47;50;17;A+;I;
03-04-2013;13NU00;135947480;Spelling;CITO Spelling;LOVS M3 - Start + Vervolg 2;2012-2013;23-01-2013;3;M3;5;46;111;9;B;II;
03-04-2013;13NU00;135947480;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;15-01-2013;3;;5;1;;5;;;
03-04-2013;13NU00;135947480;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1*;2012-2013;15-01-2013;3;M3;5;31;27;7;B;III;
03-04-2013;13NU00;135947480;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1+2;2012-2013;15-01-2013;3;M3;5;50;23;6;B;II;
03-04-2013;13NU00;135947480;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 2*;2012-2013;15-01-2013;3;M3;5;19;19;;B;II;
03-04-2013;13NU00;135947484;Begr. lezen;CITO Begrijpend lezen;LOVS M4 - Start + Vervolg 2;2012-2013;24-01-2013;4;M4;15;35;13;20;B;II;
03-04-2013;13NU00;135947484;Overig;CITO Woordenschattoets;LOVS M4 - Totaal;2012-2013;24-01-2013;4;M4;15;33;39;;D;V;
03-04-2013;13NU00;135947484;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M4 - Totaal;2012-2013;22-01-2013;4;M4;15;34;44;14;C;III;
03-04-2013;13NU00;135947484;Spelling;CITO Spelling;LOVS M4 - Start + Vervolg 2;2012-2013;22-01-2013;4;M4;15;39;120;19;B;II;
03-04-2013;13NU00;135947484;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;24-01-2013;4;;15;4;;20;;;
03-04-2013;13NU00;135947484;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M4 - Kaart 1*;2012-2013;17-01-2013;4;M4;15;77;67;21;B;II;
03-04-2013;13NU00;135947484;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M4 - Kaart 1+2+3;2012-2013;17-01-2013;4;M4;15;188;62;19;B;II;
03-04-2013;13NU00;135947484;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M4 - Kaart 2*;2012-2013;17-01-2013;4;M4;15;69;68;22;B;II;
03-04-2013;13NU00;135947484;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M4 - Kaart 3*;2012-2013;17-01-2013;4;M4;15;42;49;15;B;III;
03-04-2013;13NU00;135947486;Overig;CITO Woordenschattoets;LOVS M3 - Totaal;2012-2013;29-01-2013;3;M3;5;43;35;;C;IV;
03-04-2013;13NU00;135947486;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M3 - Totaal;2012-2013;23-01-2013;3;M3;5;40;33;9;B;II;
03-04-2013;13NU00;135947486;Spelling;CITO Spelling;LOVS M3 - Start + Vervolg 2;2012-2013;23-01-2013;3;M3;5;40;106;;C;III;
03-04-2013;13NU00;135947486;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;15-01-2013;3;;5;1;;5;;;
03-04-2013;13NU00;135947486;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1*;2012-2013;15-01-2013;3;M3;5;23;20;5;C;IV;
03-04-2013;13NU00;135947486;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1+2;2012-2013;15-01-2013;3;M3;5;37;17;;C;III;
03-04-2013;13NU00;135947486;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 2*;2012-2013;15-01-2013;3;M3;5;14;14;;C;III;
03-04-2013;13NU00;135947492;Overig;CITO Woordenschattoets;LOVS M3 - Totaal;2012-2013;29-01-2013;3;M3;5;48;59;20;A;I;
03-04-2013;13NU00;135947492;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M3 - Totaal;2012-2013;23-01-2013;3;M3;5;48;56;20;A+;I;
03-04-2013;13NU00;135947492;Spelling;CITO Spelling;LOVS M3 - Start + Vervolg 2;2012-2013;23-01-2013;3;M3;5;46;111;9;B;II;
03-04-2013;13NU00;135947492;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;15-01-2013;3;;5;5;;25;;;
03-04-2013;13NU00;135947492;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1*;2012-2013;15-01-2013;3;M3;5;77;67;21;A;I;
03-04-2013;13NU00;135947492;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1+2;2012-2013;15-01-2013;3;M3;5;141;65;20;A;I;
03-04-2013;13NU00;135947492;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 2*;2012-2013;15-01-2013;3;M3;5;64;63;19;A;I;
03-04-2013;13NU00;135947496;Overig;CITO Woordenschattoets;LOVS M3 - Totaal;2012-2013;29-01-2013;3;M3;5;49;70;32;A;I;
03-04-2013;13NU00;135947496;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M3 - Totaal;2012-2013;23-01-2013;3;M3;5;41;34;10;B;II;
03-04-2013;13NU00;135947496;Spelling;CITO Spelling;LOVS M3 - Start + Vervolg 2;2012-2013;23-01-2013;3;M3;5;36;104;;C;IV;
03-04-2013;13NU00;135947496;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;15-01-2013;3;;5;0;;;E;;
03-04-2013;13NU00;135947496;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1*;2012-2013;15-01-2013;3;M3;5;15;13;;E;V;
03-04-2013;13NU00;135947496;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1+2;2012-2013;15-01-2013;3;M3;5;20;9;;E;V;
03-04-2013;13NU00;135947496;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 2*;2012-2013;15-01-2013;3;M3;5;5;5;;E;V;
03-04-2013;13NU00;135947498;Overig;CITO Woordenschattoets;LOVS M3 - Totaal;2012-2013;29-01-2013;3;M3;5;47;51;14;A;II;
03-04-2013;13NU00;135947498;Rek. en wisk.;CITO Rekenen-Wiskunde;LOVS M3 - Totaal;2012-2013;23-01-2013;3;M3;5;47;50;17;A+;I;
03-04-2013;13NU00;135947498;Spelling;CITO Spelling;LOVS M3 - Start + Vervolg 2;2012-2013;23-01-2013;3;M3;5;49;118;14;A;I;
03-04-2013;13NU00;135947498;Tech. lezen;AVI;AVI-CITO - AVI-Beheersing (0=Start t/m 11=Plus);2012-2013;15-01-2013;3;;5;1;;5;;;
03-04-2013;13NU00;135947498;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1*;2012-2013;15-01-2013;3;M3;5;31;27;7;B;III;
03-04-2013;13NU00;135947498;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 1+2;2012-2013;15-01-2013;3;M3;5;47;22;6;B;II;
03-04-2013;13NU00;135947498;Tech. lezen;CITO Drie-Minuten-Toets;LOVS M3 - Kaart 2*;2012-2013;15-01-2013;3;M3;5;16;16;;B;III;
03-04-2013;13NU00;135947500;Overig;CITO Rekenen voor kleuters;LOVS M2 - Getalbegrip;2012-2013;31-01-2013;2;M2;-5;20;;;;;
03-04-2013;13NU00;135947500;Overig;CITO Rekenen voor kleuters;LOVS M2 - Meetkunde;2012-2013;31-01-2013;2;M2;-5;11;;;;;
03-04-2013;13NU00;135947500;Overig;CITO Rekenen voor kleuters;LOVS M2 - Meten;2012-2013;31-01-2013;2;M2;-5;15;;;;;
03-04-2013;13NU00;135947500;Overig;CITO Rekenen voor kleuters;LOVS M2 - Totaal;2012-2013;31-01-2013;2;M2;-5;46;110;;A;I;
03-04-2013;13NU00;135947500;Overig;CITO Taal voor kleuters;LOVS M2 - Auditieve synthese;2012-2013;23-01-2013;2;M2;-5;8;;;;;
03-04-2013;13NU00;135947500;Overig;CITO Taal voor kleuters;LOVS M2 - Eerste en laatste woord horen;2012-2013;23-01-2013;2;M2;-5;6;;;;;
03-04-2013;13NU00;135947500;Overig;CITO Taal voor kleuters;LOVS M2 - Klank en rijm;2012-2013;23-01-2013;2;M2;-5;8;;;;;
03-04-2013;13NU00;135947500;Overig;CITO Taal voor kleuters;LOVS M2 - Kritisch luisteren;2012-2013;23-01-2013;2;M2;-5;14;;;;;
03-04-2013;13NU00;135947500;Overig;CITO Taal voor kleuters;LOVS M2 - Passieve woordenschat;2012-2013;23-01-2013;2;M2;-5;14;;;;;
03-04-2013;13NU00;135947500;Overig;CITO Taal voor kleuters;LOVS M2 - Schriftori‰ntatie;2012-2013;23-01-2013;2;M2;-5;8;;;;;
03-04-2013;13NU00;135947500;Overig;CITO Taal voor kleuters;LOVS M2 - Totaal;2012-2013;23-01-2013;2;M2;-5;58;84;;A;I;
03-04-2013;13NU00;135947502;Overig;CITO Rekenen voor kleuters;LOVS M2 - Getalbegrip;2012-2013;31-01-2013;2;M2;-5;17;;;;;
