Postc_Postcode,Postc_PostcodeCompact,Postc_WijkNr,Postc_X_COORD,Postc_Y_COORD
1323 MP,1323MP,213,142056.27,486908.3
1323 MR,1323MR,213,142144.06,486966.17
1323 MS,1323MS,213,142091.2,486870.31
1323 MT,1323MT,213,142174.87,486934.3
1323 MV,1323MV,213,142010.55,486846.58
1323 MX,1323MX,213,142022.06,486914.41
1323 MZ,1323MZ,213,142127.51,486984.3
1323 NA,1323NA,213,141741.45,486697.6
1323 NB,1323NB,213,141845.3,486776.42
1323 NC,1323NC,213,141878.89,486801.89
1323 NE,1323NE,213,141752.11,486657.85
1323 NG,1323NG,213,141794.69,486690.15
1323 NH,1323NH,213,141854.63,486735.69
1323 NJ,1323NJ,213,141906.58,486774.86
1323 NK,1323NK,213,141755.96,486630.3
1323 NL,1323NL,213,141807.43,486665.31
1323 NN,1323NN,213,141865.33,486713.45
1323 NP,1323NP,213,141920.72,486755.42
1323 NR,1323NR,213,141793.03,486609.54
1323 NS,1323NS,213,141862.72,486662.44
1323 NT,1323NT,213,141928.41,486712.14
1323 NV,1323NV,213,141964.51,486801.6
1323 PA,1323PA,213,141802.81,486588.02
1323 PB,1323PB,213,141872.52,486640.92
1323 PC,1323PC,213,141941.96,486693.65
1323 PH,1323PH,213,141710.53,486517.62
1323 PJ,1323PJ,213,141927.45,486630.65
1323 PK,1323PK,213,141980.15,486670.64
1323 PL,1323PL,213,142031.96,486709.27
1323 PN,1323PN,213,141872.44,486558
1323 PP,1323PP,213,141938.08,486607.83
1323 PR,1323PR,213,141994.95,486651.01
1323 PS,1323PS,213,141922.78,486547.36
1323 PT,1323PT,213,142008.63,486612.53
1323 PW,1323PW,213,141843.59,486216.69
1323 PZ,1323PZ,212,141630.66,486677.99
1323 RA,1323RA,213,141834.11,486485.15
1323 RB,1323RB,213,141795.63,486483.43
1323 RC,1323RC,213,141770.3,486504.43
1323 RE,1323RE,213,141738.2,486546.58
1323 RG,1323RG,213,141721.45,486568.66
1323 RH,1323RH,213,141702.14,486594.13
1323 RJ,1323RJ,213,141682.86,486619.54
1323 RK,1323RK,213,141667.39,486639.94
1323 RN,1323RN,213,141522.3,486305.65
1323 RP,1323RP,213,141444.86,486407.69
1323 RR,1323RR,213,141544.36,486388.69
1323 RS,1323RS,213,141526.87,486411.76
1323 RT,1323RT,213,141506.87,486438.14
1323 RV,1323RV,213,141541.76,486506.63
1323 RX,1323RX,213,141509.02,486519.99
1323 RZ,1323RZ,213,141445.54,486471.86
1323 SB,1323SB,213,141557.12,486348.43
1323 SC,1323SC,213,141588.53,486290.28
1323 SE,1323SE,213,141622.5,486383.41
1323 SG,1323SG,213,141575.56,486455.81
1323 SJ,1323SJ,213,141573.46,486227.88
1323 SK,1323SK,213,141646.55,486203.05
1323 SL,1323SL,213,141561.05,486191.81
1323 SN,1323SN,213,141532.47,486126.37
1323 SP,1323SP,213,141555.33,486118.51
1323 SR,1323SR,213,141611.4,486282.46
1323 ST,1323ST,213,141639.76,486363.51
1323 SV,1323SV,213,141618.88,486436.45
1323 SX,1323SX,213,141575.99,486493.02
1323 TA,1323TA,213,141627.92,486163.94
1323 TB,1323TB,213,141676.66,486334.51
1323 TE,1323TE,213,141635.39,486155.61
1323 TG,1323TG,213,141676.11,486260.19
1323 TH,1323TH,213,141703.91,486342.09
1323 TJ,1323TJ,213,141652.05,486071.31
1323 TK,1323TK,213,141691.61,486194.6
1323 TL,1323TL,213,141736.34,486324.79
1323 TN,1323TN,213,141636.75,486175.22
1323 VA,1323VA,213,141310.33,486256.57
1323 VB,1323VB,213,141277.17,486325.45
1323 VC,1323VC,213,141424.86,486339.29
1323 VE,1323VE,213,141483.89,486257.64
1323 VJ,1323VJ,213,141233.86,486239.46
1323 VK,1323VK,213,141412.65,486097.9
1323 VN,1323VN,213,141425.84,486189.91
1323 VP,1323VP,213,141389.59,486325.89
1323 VR,1323VR,213,141309.84,486350.29
1324 AA,1324AA,211,143141.54,487333.69
1324 AB,1324AB,211,143069.13,487317.14
1324 AC,1324AC,211,142959.26,487290.01
1324 AD,1324AD,211,142882.15,487270.95
1324 AE,1324AE,211,143241.87,487206.15
1324 AG,1324AG,211,143190.29,487282.24
1324 AH,1324AH,211,143209.53,487222.84
1324 AJ,1324AJ,211,143185.5,487247.77
1324 AK,1324AK,211,143249.25,487238.22
1324 AL,1324AL,211,143150.67,487310.65
1324 AM,1324AM,211,143122.63,487287.28
1324 AN,1324AN,211,143128.1,487196.92
1324 AP,1324AP,211,143116.86,487243.68
1324 AR,1324AR,211,143179.86,487189.65
1324 AS,1324AS,211,143149.72,487178.62
1324 AT,1324AT,211,143092.78,487279.31
1324 AV,1324AV,211,143118.83,487170.3
1324 AW,1324AW,211,143056.77,487287.98
1324 AX,1324AX,211,143086.16,487167.95
1324 AZ,1324AZ,211,143057.83,487216.15
1324 BA,1324BA,211,143277.8,487194.74
1324 BB,1324BB,211,143257.29,487137.59
1324 BC,1324BC,211,143146.16,487108.67
1324 BD,1324BD,211,143033.04,487290.89
1324 BE,1324BE,211,143006.55,487281.84
1324 BG,1324BG,211,143056.39,487151.92
1324 BH,1324BH,211,142951.89,487127.61
1324 BJ,1324BJ,211,143006.45,487198.81
1324 BK,1324BK,211,142979.8,487225.14
1324 BL,1324BL,211,142947.61,487217.88
1324 BM,1324BM,211,142943.32,487187.96
1324 BN,1324BN,211,142908.98,487246.27
1324 BP,1324BP,211,142887.65,487216.58
1324 BR,1324BR,211,142909.67,487104.65
1324 BS,1324BS,211,142802.18,487224.49
1324 BT,1324BT,211,142868.88,487210.39
1324 BV,1324BV,211,142860.86,487181.14
1324 BW,1324BW,211,142876.16,487113.85
1324 BX,1324BX,211,142876.98,487150.23
1324 BZ,1324BZ,211,142784.27,487193.83
1324 CA,1324CA,211,142821.97,487092.78
1324 CB,1324CB,211,142843.88,487052.76
1324 CC,1324CC,211,142882.87,487086.63
1324 CD,1324CD,211,143048.77,487073.21
1324 CE,1324CE,211,143069.84,486988.55
1324 CG,1324CG,211,143041.97,487042.08
1324 CH,1324CH,211,143036.62,486988.48
1324 CJ,1324CJ,211,142997.68,487036.15
1324 CK,1324CK,211,142982.46,487026.67
1324 CL,1324CL,211,142957.55,487022.56
1324 CM,1324CM,211,142921.94,487054.46
1324 CN,1324CN,211,142905.38,486994.85
1324 CP,1324CP,211,143057.64,486923.81
1324 CR,1324CR,211,142977.5,486916.96
1324 CS,1324CS,211,142868.89,486952.45
1324 CT,1324CT,211,141916.9,485530.22
1324 DA,1324DA,211,142966.07,485831.77
1324 DB,1324DB,211,142941.01,485877.61
1324 DC,1324DC,211,142989.48,485917.64
1324 DD,1324DD,211,143022.41,485871.44
1324 DE,1324DE,211,143057.02,485808.02
1324 DG,1324DG,211,143089.49,485748.66
1324 DH,1324DH,211,143027.16,485720.05
1324 DJ,1324DJ,211,142998.5,485772.49
1324 DL,1324DL,211,142683.41,485944
1324 DM,1324DM,211,142867.96,485843.55
1324 DN,1324DN,211,142897.27,485785.76
1324 DP,1324DP,211,142789.45,485831.69
1324 DR,1324DR,211,142741.75,485796.41
1324 DS,1324DS,211,142750.96,485833.26
1324 DT,1324DT,211,142765.63,485905.54
1324 DV,1324DV,211,142749.84,485859.37
1324 DW,1324DW,211,142669.61,485895.88
1324 DX,1324DX,211,142728.85,485913.59
1324 DZ,1324DZ,211,142725.98,485867.2
1324 EA,1324EA,211,143174.68,486849.14
1324 EB,1324EB,211,143201.89,486809.1
1324 EC,1324EC,211,143220.99,486731.21
1324 EE,1324EE,211,143226.32,486687.95
1324 EE,1324EE,201,143216.45,486644.56
1324 EG,1324EG,211,143196.23,486680.59
1324 EH,1324EH,211,143155.62,486637.57
1324 EJ,1324EJ,211,143162.76,486668.37
1324 EK,1324EK,211,143121.87,486660.12
1324 EL,1324EL,211,143119.07,486610.67
1324 EM,1324EM,211,143131.85,486558.44
1324 EN,1324EN,211,142997.51,486604.33
1324 EP,1324EP,211,143083.24,486557.69
1324 ER,1324ER,211,142968.18,486605
1324 ES,1324ES,211,142944.06,486497.31
1324 ET,1324ET,211,142999.64,486437.5
1324 EV,1324EV,211,142993.61,486413.47
1324 EW,1324EW,211,142877.88,486397.67
1324 EX,1324EX,211,142874.99,486325.57
1324 EZ,1324EZ,211,142903.21,486404.56
1324 GA,1324GA,211,142879.91,486222.91
1324 GB,1324GB,211,142916.05,486335.48
1324 GC,1324GC,211,142941.58,486403.91
1324 GD,1324GD,211,142966.18,486475.88
1324 GE,1324GE,211,142989.03,486544.88
1324 GG,1324GG,211,142896.27,486188.73
1324 GH,1324GH,211,142944.66,486326.66
1324 GJ,1324GJ,211,142967.8,486395.83
1324 GK,1324GK,211,142992.13,486467
1324 GL,1324GL,211,143017.84,486536.07
1324 GM,1324GM,211,142940.49,486195.42
1324 GN,1324GN,211,142978.3,486309.28
1324 GP,1324GP,211,143016.1,486408.29
1324 GR,1324GR,211,143028.62,486456.4
1324 GS,1324GS,211,143079.03,486524.76
1324 GT,1324GT,211,143158.14,486541.76
1324 GV,1324GV,211,143190.53,486548.25
1324 GW,1324GW,211,143189.32,486615.44
1324 GX,1324GX,211,143198.92,486576.17
1324 GZ,1324GZ,201,143252.36,486505.4
1324 HA,1324HA,211,142972.5,485999.52
1324 HB,1324HB,211,142985.46,485988.31
1324 HC,1324HC,211,142985.56,486065.31
1324 HD,1324HD,211,143000.73,486060.64
1324 HE,1324HE,211,142997.99,486110.28
1324 HG,1324HG,211,143012.86,486104.71
1324 HH,1324HH,211,143032.17,486183.76
1324 HJ,1324HJ,211,143038.08,486181.64
1324 HK,1324HK,211,143043.91,486179.91
1324 HL,1324HL,211,142998.72,486131.07
1324 HM,1324HM,211,143070.48,486325.01
1324 HN,1324HN,211,143081.84,486322.14
1324 HP,1324HP,211,143091.34,486320.09
1324 HR,1324HR,211,143082.31,486375.68
1324 HS,1324HS,211,143097.4,486442.74
1324 HT,1324HT,211,143104.92,486442.55
1324 HV,1324HV,211,143111.12,486442.87
1324 HW,1324HW,211,143120.11,486442.22
1324 HX,1324HX,211,142971.29,486132.68
1324 HZ,1324HZ,211,143125.81,485632.67
1324 JA,1324JA,211,142886.44,486284.95
1324 JB,1324JB,211,142806.07,486345.42
1324 JC,1324JC,211,142867.59,486254.42
1324 JD,1324JD,211,142840.73,486229.54
1324 JE,1324JE,211,142787.9,486170.85
1324 JG,1324JG,211,142770.53,486247.34
1324 JH,1324JH,211,142749.28,486172.58
1324 JJ,1324JJ,211,142758.12,486131.67
1324 JK,1324JK,211,142744.34,486099.74
1324 JL,1324JL,211,142800.95,486084.49
1324 JM,1324JM,211,142820.5,486140.47
1324 JN,1324JN,211,142847.16,486177.98
1324 JP,1324JP,211,142906.32,486157.76
1324 JR,1324JR,211,142929.65,486130.41
1324 JS,1324JS,211,142922.68,486105.39
1324 JT,1324JT,211,142912.23,486074.84
1324 JV,1324JV,211,142890.9,486055.15
1324 JW,1324JW,211,142821.7,486068.36
1324 JX,1324JX,211,142843.58,486061.39
1324 KA,1324KA,211,142861.45,485999.22
1324 KB,1324KB,211,142773.77,486029.2
1324 KC,1324KC,211,142742.03,486061.74
1324 KD,1324KD,211,142716.25,486070.57
1324 KE,1324KE,211,141773.64,485572.24
1324 KN,1324KN,299,144164.49,485378.25
1324 KP,1324KP,274,141982.16,485182.77
1324 KR,1324KR,274,142056.36,485005.73
1324 KS,1324KS,274,141948.64,484955.24
1324 KT,1324KT,274,141761.16,485413.07
1324 KV,1324KV,274,141863.97,485375.16
1324 KW,1324KW,274,141833.25,485179.17
1324 KW,1324KW,299,142099.42,485352.85
1324 KX,1324KX,274,141948.19,485126.51
1324 LA,1324LA,211,142349.45,486063.11
1324 LB,1324LB,211,142362.84,486036.24
1324 LC,1324LC,211,142305.5,486101.74
1324 LD,1324LD,211,142368.22,485982.68
1324 LE,1324LE,211,142447.82,486075.86
1324 LG,1324LG,211,142512.48,486143.74
1324 LH,1324LH,211,142568.27,486109.15
1324 LJ,1324LJ,211,142466.52,486112.79
1324 LK,1324LK,211,142527.93,486092.09
1324 LL,1324LL,211,142542.69,486040.37
1324 LM,1324LM,211,142471.23,486082.77
1324 LN,1324LN,211,142450.81,486003.66
1324 LP,1324LP,211,142555.3,485967.14
1324 LR,1324LR,211,142543.82,486144.94
1324 LS,1324LS,211,142569.6,486220.38
1324 LT,1324LT,211,142570.5,486137.71
1324 LV,1324LV,211,142596.47,486213.5
1324 LW,1324LW,211,142626.1,486271.14
1324 MC,1324MC,211,142957.23,485676.62
1324 MD,1324MD,211,142844.59,485631.52
1324 ME,1324ME,211,142915.87,485695.7
1324 MG,1324MG,211,142864.27,485662.64
1324 MH,1324MH,211,142846.47,485694.49
1324 MJ,1324MJ,211,142901.22,485723.07
1324 MK,1324MK,211,142867,485758.36
1324 ML,1324ML,211,142774.53,485666.4
1324 MN,1324MN,211,142803.72,485683.48
1324 MP,1324MP,211,142805.49,485723.15
1324 MR,1324MR,211,142754.02,485735.38
1324 MS,1324MS,211,142731.24,485757.13
1324 MT,1324MT,211,142867.7,485783.81
1324 MV,1324MV,211,142823.79,485796.7
1324 MX,1324MX,211,142775.57,485767.19
1324 MZ,1324MZ,211,142792.35,485809.62
1324 NA,1324NA,211,142517.04,486216.15
1324 NB,1324NB,211,142625.85,486175.36
1324 NC,1324NC,211,142513.48,486180.37
1324 ND,1324ND,211,142615.03,486146.48
1324 NE,1324NE,211,142642.15,486396.61
1324 NG,1324NG,211,142671.84,486281.91
1324 NH,1324NH,211,142665,486239.09
1324 NJ,1324NJ,211,142652.29,486192.16
1324 NK,1324NK,211,142595.27,486035.11
1324 NT,1324NT,211,142536.68,486238.93
1324 PA,1324PA,211,142587.54,486352.85
1324 PB,1324PB,211,142548.15,486390.07
1324 PC,1324PC,211,142520.84,486393.62
1324 PD,1324PD,211,142472.79,486370.6
1324 PE,1324PE,211,142506.5,486466.12
1324 PG,1324PG,211,142610.86,486426.84
1324 PH,1324PH,211,142699.3,486372.19
1324 PJ,1324PJ,211,142719.68,486733.45
1324 PK,1324PK,211,142711.1,486678.98
1324 PL,1324PL,211,142767.58,486592.74
1324 PM,1324PM,211,142738.54,486517.37
1324 PP,1324PP,211,142643.27,486674.79
1324 PR,1324PR,211,142670.33,486633.69
1324 PS,1324PS,211,142720.44,486612.89
1324 PT,1324PT,211,142693.11,486530.53
1324 PV,1324PV,211,142619.71,486508.73
1324 PW,1324PW,211,142513.62,486579.71
1324 PX,1324PX,211,142576.61,486584.48
1324 PZ,1324PZ,211,142633.69,486564.7
1324 RA,1324RA,211,142564.46,486560.96
1324 RB,1324RB,211,142625.7,486539.71
1324 RC,1324RC,211,142609.51,486645.16
1324 RD,1324RD,211,142588.69,486615.23
1324 RE,1324RE,211,142662.74,486590.02
1324 RG,1324RG,211,142633.94,486711.35
1324 RH,1324RH,211,142553.2,486622.31
1324 RJ,1324RJ,211,142654.72,486773.59
1324 RK,1324RK,211,142520.84,486600.93
1324 RL,1324RL,211,142680.84,486856.03
1324 RP,1324RP,211,142737.91,486764.57
1324 RR,1324RR,211,142841.92,486713.96
1324 RS,1324RS,211,142856.35,486648.95
1324 RT,1324RT,211,142823.39,486644.24
1324 RV,1324RV,211,142785.82,486607.66
1324 RW,1324RW,211,142745.96,486687.02
1324 RX,1324RX,211,142797.22,486704.14
1324 SB,1324SB,211,142963.31,486807.24
1324 SE,1324SE,211,143065.82,486804.66
1324 SG,1324SG,211,143174.26,486727.89
1324 SH,1324SH,211,142779.03,486578.6
1324 SJ,1324SJ,211,142855.91,486616.63
1324 SK,1324SK,211,142824.85,486536.1
1324 SL,1324SL,211,142753.96,486493.69
1324 SM,1324SM,211,142183.31,485844.72
1324 SN,1324SN,211,142806.48,486505.5
1324 SP,1324SP,211,142739.43,486462.92
1324 SV,1324SV,211,142199.74,486042.78
1324 SW,1324SW,211,142251.97,485980.56
1324 SX,1324SX,211,142246.59,486017.3
1324 SZ,1324SZ,211,142274.55,485992.9
1324 TA,1324TA,211,142273.27,485757.52
1324 TB,1324TB,211,142119.24,485979.16
1324 TC,1324TC,211,142149.83,485923.28
1324 TD,1324TD,211,142102.46,485915.43
1324 TE,1324TE,211,142116.34,485889.68
1324 TG,1324TG,211,142095.6,485966.31
1324 TH,1324TH,211,142043.46,485897.52
1324 TJ,1324TJ,211,142109.92,485800.19
1324 TK,1324TK,211,142163.76,485873.79
1324 TL,1324TL,211,142229.6,485684.71
1324 TM,1324TM,211,142195.61,485736.32
1324 TN,1324TN,211,142224.91,485909.72
1324 TP,1324TP,211,142236.62,485871.55
1324 TR,1324TR,211,142266.81,485839.24
1324 TS,1324TS,211,142341.17,485882.02
1324 TT,1324TT,211,142261.24,485796.8
1324 TV,1324TV,211,142324.98,485831.79
1324 TW,1324TW,211,142339.05,485801.51
1324 TX,1324TX,211,142292.24,485802.85
1324 VA,1324VA,211,142391.45,485856.68
1324 VB,1324VB,211,142361.91,485816.95
1324 VC,1324VC,211,142432,485828.31
1324 VD,1324VD,211,142513.66,485894.48
1324 VE,1324VE,211,142303.5,485912.98
1324 VG,1324VG,211,142255.84,485915.7
1324 VH,1324VH,211,142357.36,485944.99
1324 VJ,1324VJ,211,142326.09,485929.99
1324 VK,1324VK,211,142413.48,485977.05
1324 VL,1324VL,211,142453.27,485922.83
1324 VM,1324VM,211,142388.37,485945.71
1324 VN,1324VN,211,142405.18,485898.26
1324 VP,1324VP,211,142512.52,485962.45
1324 VR,1324VR,211,142483.55,485973.11
1324 VS,1324VS,211,142502.37,485916.4
1324 VT,1324VT,211,142557.83,485927.6
1324 VV,1324VV,211,142442.51,485801.84
1324 VW,1324VW,211,142375.63,485765.05
1324 VX,1324VX,211,142304.63,485726.04
1324 WB,1324WB,211,142621.65,485789.15
1324 WC,1324WC,211,142492.29,485702.14
1324 WD,1324WD,211,142510.3,485680.82
1324 WE,1324WE,211,142595.09,485727.24
1324 WG,1324WG,211,142640.06,485751.63
1324 WH,1324WH,211,142529.42,485623.93
1324 WJ,1324WJ,211,142678.42,485709.47
1324 WK,1324WK,211,142716.74,485653.72
1324 WL,1324WL,211,142660.69,485743.26
1324 WN,1324WN,211,142636.56,485647.27
1324 WP,1324WP,211,142600,485714.63
1324 WR,1324WR,211,142688.82,485640.27
1324 WS,1324WS,211,142632.23,485728.44
1324 WT,1324WT,211,142579.68,485580.82
1324 WV,1324WV,211,142533.56,485670.1
1324 WX,1324WX,211,142616.61,485600.67
1324 WZ,1324WZ,211,142562.82,485694.79
1324 XA,1324XA,211,142623.19,485519.6
1324 XB,1324XB,211,142734.6,485580.66
1324 XD,1324XD,211,142540.38,485591.09
1324 XE,1324XE,211,142433.31,485673.5
1324 XG,1324XG,211,142506.72,485656.02
1324 XH,1324XH,211,142490.4,485597.8
1324 XJ,1324XJ,211,142446.61,485680.86
1324 XK,1324XK,211,142461.52,485687.33
1324 XL,1324XL,211,142391.03,485652.79
1324 XM,1324XM,211,142364.58,485635.84
1324 XP,1324XP,211,142395.9,485685.92
1324 XR,1324XR,211,142476.48,485728.22
1324 XS,1324XS,211,142339.01,485623.11
1324 XT,1324XT,211,142491.69,485565.6
1324 XV,1324XV,211,142301.88,485605.61
1324 XW,1324XW,211,142375.43,485537.97
1324 XX,1324XX,211,142503.17,485526.75
1324 XZ,1324XZ,211,142430.92,485483.42
1324 ZA,1324ZA,211,142466.14,485471.03
1324 ZB,1324ZB,211,142517.03,485501.7
1324 ZC,1324ZC,211,142403.9,485506.37
1324 ZD,1324ZD,211,142456.03,485427
1324 ZG,1324ZG,211,142421.9,485583.94
1324 ZJ,1324ZJ,211,142404.99,485589.71
1324 ZK,1324ZK,299,143282.8,485595.49
1324 ZL,1324ZL,211,142349.01,485541.4
1324 ZM,1324ZM,211,142319.18,485552.92
1324 ZN,1324ZN,211,142281.36,485624.44
1324 ZP,1324ZP,211,142291.23,485540.09
1324 ZR,1324ZR,211,142353.56,485508.76
1324 ZS,1324ZS,211,142252.61,485543.34
1324 ZT,1324ZT,211,142301.53,485452.6
1324 ZV,1324ZV,211,142241.76,485477.69
1324 ZW,1324ZW,211,142234.68,485518.82
1324 ZX,1324ZX,299,143084.06,485308.56
1324 ZZ,1324ZZ,299,143949.41,485660.76
1325 AG,1325AG,202,144055.93,487319.56
1325 AH,1325AH,202,144083.11,487326.21
1325 AJ,1325AJ,202,144071.38,487401.14
1325 AK,1325AK,202,144044.21,487394.49
1325 AL,1325AL,202,144004.27,487359.2
1325 CH,1325CH,202,144287.03,487417.24
1325 CJ,1325CJ,202,144475.74,487570.14
1325 CK,1325CK,202,144327.78,487569.51
1325 CL,1325CL,202,144290.27,487513.31
1325 CN,1325CN,202,144330.1,487529.58
1325 CP,1325CP,202,144405.56,487528.11
1325 CR,1325CR,202,144429.81,487527.8
1325 CS,1325CS,202,144471.32,487524.77
1325 CT,1325CT,202,144495.38,487525.46
1325 CV,1325CV,202,144534.39,487529.48
1325 CX,1325CX,202,144558.98,487532.06
1325 CZ,1325CZ,202,144457.08,487416.4
1325 EH,1325EH,202,144334.78,487349.99
1325 EJ,1325EJ,202,144424.33,487371.25
1325 EK,1325EK,202,144505.34,487391.09
1325 EL,1325EL,202,144559.35,487404.42
1325 EM,1325EM,202,144127.69,487199.38
1325 EN,1325EN,202,144199.05,487215.98
1325 EP,1325EP,202,144264.89,487232.2
1325 ER,1325ER,202,144357.07,487248.47
1325 ES,1325ES,202,144429.44,487266.19
1325 ET,1325ET,202,144501.32,487283.78
1325 EV,1325EV,202,144129.6,487180.28
1325 EW,1325EW,202,144060.29,487178.3
1325 EX,1325EX,202,144054.31,487134.42
1325 EZ,1325EZ,202,144048.11,487089.76
1325 GA,1325GA,202,144201.83,487148.09
1325 GB,1325GB,202,144155.3,487137.85
1325 GC,1325GC,202,144273.14,487163.05
1325 GD,1325GD,202,144225.23,487152.26
1325 GE,1325GE,202,144345.71,487179.42
1325 GG,1325GG,202,144298.14,487169.2
1325 GH,1325GH,202,144417.05,487193.4
1325 GJ,1325GJ,202,144357.07,487248.47
1325 GK,1325GK,202,144371.87,487179.07
1325 GL,1325GL,202,144493.03,487255.71
1325 GM,1325GM,202,144429.44,487266.19
1325 GN,1325GN,202,144442.56,487199.54
1325 GP,1325GP,202,144513.62,487220.41
1325 GR,1325GR,202,144501.32,487283.78
1325 GS,1325GS,202,144560.79,487272.64
1325 GT,1325GT,202,144588.78,487232.05
1325 GV,1325GV,202,144659.06,487236.94
1325 GW,1325GW,202,144640.33,487283.63
1325 GX,1325GX,202,144587.09,487302.15
1325 GZ,1325GZ,202,144553.35,487296.29
1325 HA,1325HA,202,144112.8,487009.99
1325 HB,1325HB,202,144229.7,487053.82
1325 HC,1325HC,202,144245.9,487019.54
1325 HD,1325HD,202,144278.21,486991.9
1325 HE,1325HE,202,144278.85,487068.41
1325 HG,1325HG,202,144280.29,486919.53
1325 HH,1325HH,202,144449.03,486966.23
1325 HJ,1325HJ,202,144426.21,486937.65
1325 HK,1325HK,202,144478.52,486975.79
1325 HL,1325HL,202,144469.12,487016.19
1325 HM,1325HM,202,144186.09,487006.04
1325 HN,1325HN,202,144265.49,486925.64
1325 HP,1325HP,202,144468.15,486928.94
1325 HR,1325HR,202,144141.99,486948.08
1325 HS,1325HS,202,144234.69,486870.98
1325 HT,1325HT,202,144442.6,486867.16
1325 HV,1325HV,202,144530.51,486932.34
1325 HW,1325HW,202,144323.66,486821.33
1325 JA,1325JA,202,144118.9,486932.28
1325 JB,1325JB,202,144258.94,486826.14
1325 JC,1325JC,202,144430.75,486832.35
1325 JD,1325JD,202,144547.64,486916.6
1325 JE,1325JE,202,144095.6,486867.04
1325 JG,1325JG,202,144128.22,486823.94
1325 JH,1325JH,202,144195.03,486788.98
1325 JJ,1325JJ,202,144280.27,486747.53
1325 JK,1325JK,202,144324.17,486720.46
1325 JL,1325JL,202,144395.55,486745.16
1325 JN,1325JN,202,144470.87,486789.81
1325 JP,1325JP,202,144566.58,486875.27
1325 JR,1325JR,202,144590.39,486839.12
1325 JS,1325JS,202,144618.25,486898.37
1325 KA,1325KA,202,144494.22,487085.79
1325 KB,1325KB,202,144584.9,487124.23
1325 KC,1325KC,202,144601.71,487029.1
1325 KD,1325KD,202,144645.2,487126.36
1325 KE,1325KE,202,144588.02,487088.51
1325 KG,1325KG,202,144711.99,487132.93
1325 KH,1325KH,202,144662.29,487006.89
1325 KJ,1325KJ,202,144738.39,487103.84
1325 KK,1325KK,202,144751.54,486977.52
1325 KL,1325KL,202,144775.69,486944.83
1325 LA,1325LA,202,144618.9,486598.41
1325 LB,1325LB,202,144753.23,486655.19
1325 LC,1325LC,202,144658.73,486745.14
1325 LE,1325LE,202,144631.55,486789.82
1325 LG,1325LG,202,144692.29,486659.15
1325 LH,1325LH,202,144677.56,486711.12
1325 LL,1325LL,202,144805.56,486846.88
1325 LN,1325LN,202,144811.56,486821.38
1325 LP,1325LP,202,144856.44,486759.44
1325 LS,1325LS,202,144872.37,486870.44
1325 LT,1325LT,202,144649.28,486460.55
1325 LV,1325LV,202,144749.07,486475.54
1325 LW,1325LW,202,144904.03,486606.32
1325 LX,1325LX,202,144843.33,486303.14
1325 LZ,1325LZ,202,145021.68,486000.91
1325 NA,1325NA,202,145115.23,486530.14
1325 NB,1325NB,202,144960.79,486615.16
1325 NC,1325NC,202,145143.09,486418.59
1325 ND,1325ND,202,144934.55,486582.76
1325 NE,1325NE,202,144940.78,486533.48
1325 NG,1325NG,202,144821.07,486531.79
1325 NH,1325NH,202,144846.22,486498.54
1325 NJ,1325NJ,202,144857.98,486477.02
1325 NK,1325NK,202,144870.24,486437.43
1325 NL,1325NL,202,144981.11,486498.01
1325 NM,1325NM,202,144993.28,486476.45
1325 NN,1325NN,202,144872.47,486410.45
1325 NP,1325NP,202,145018.05,486433.29
1325 NR,1325NR,202,144897.09,486367.05
